Date,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,COALINDIA.NS,EICHERMOT.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,MPHASIS.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TECHM.NS,WIPRO.NS
2015-01-02,0.022117110016863922,-0.00016300664738037694,0.012114065347351143,0.004462958401974458,-0.011890442962468632,-0.0009650859704352383,0.013821418065338846,-0.002353474924254865,0.027989574749345485,0.004791294263633009,0.01946078288140504,0.010236571053751531,0.0056267671835458066,-0.003965436911982185,0.013596101190784991,0.014857726417883825,0.011963087112669477,-0.0026501885302027406,0.003972852142235915,0.01322901822617045,0.0048827673532139595,0.008831360657255288
2015-01-05,0.00629936526275688,0.0036439670880177026,-0.0002735822096408873,-0.00393702828035293,0.004538270316487816,-0.01696281027553944,-0.008478729357417357,0.00685142261466949,0.002067995113659767,0.003914512509789255,-0.008630278363697603,-0.004018908204284095,0.025914275172430657,0.00345473545862271,-0.002773996454205697,0.011248223494716405,0.0010807338000436864,-0.011014167092549414,-0.007961879236479077,-0.01531330214245926,-0.016824880239678496,0.0017927602223796687
2015-01-06,-0.036399788931966534,-0.007833225141868573,-0.033824516646188296,-0.0007890489739244721,-0.026393913833796637,-0.027070003059484798,-0.01568968631729582,-0.0342398409968458,-0.043344479315137865,-0.025596518157370816,-0.0211142891840193,-0.011994753919622821,-0.015359008564818893,-0.007435959684876458,-0.03390124120676337,-0.05829988108130178,-0.022571326790641007,-0.04644642747033611,-0.04195482193959547,-0.03756297136452868,-0.010784487538026036,-0.023652211766295957
2015-01-07,-0.0008018415989946787,0.002331726629271597,0.006772650944189968,-0.013914010907490672,0.0137301993227657,-0.024048760601698027,0.0029144466206557297,-0.013475866994468476,-0.027410874338594352,-0.008111464833289714,0.00477320369801398,0.015974379649125348,0.012439834565911303,-0.007232283366297974,0.02378066906268463,0.014600925657130085,0.0142574733676246,0.021534269039089466,0.000833052654193339,-0.01188292181869591,-0.0046833259321552865,-0.007640282395964245
2015-01-08,0.00659610706699481,0.0013067905543499827,0.010166642520187922,0.012597176789665218,-0.005778650083289243,0.02287609188974068,0.020787489728260628,0.0033403267682929477,0.026835473058193313,0.00848710793780151,0.005029181807226022,0.05295725296810339,0.010921292439641397,-0.008068910724635931,0.016696269002649068,0.011032075111195885,0.004346336913939017,-0.014443288362673456,0.015537638109728883,0.01073752043838716,0.01659832191634112,0.007181692475997793
2015-01-09,-0.014043717805515174,-0.03089580668715992,-0.016042977796881526,-0.011663771966805713,-0.009117836472506463,0.007305514955460138,0.011131425537808232,0.0027605203554758547,-0.016248642432457154,0.004123191864913247,0.04991277638029188,0.015028453128779437,-0.0021028043140327727,-0.0005227163900010823,-0.03296251538386415,0.02656031090993933,0.0007223586450661987,0.021441747229147278,-0.00542706066062825,0.027644536991649336,0.043345948478209016,0.015476106231552551
2015-01-12,0.013246384989057836,-0.017771887043270596,0.01826763844324433,-0.04694512727703385,0.008038236325294728,0.019224616708003708,-0.008853824664022963,-0.018585679261588845,0.01365517884068596,0.03365425205847798,0.019807836720229628,0.007357397066908903,-0.0015292837237398879,-0.012630057267119573,-0.0017838011957206712,-0.009446091474035648,-0.014184795485776669,-0.011691848666578113,0.012780673038069625,-0.0010355462952948479,0.027106943150854594,0.004596559741833037
2015-01-13,0.005864704819032911,-0.004250443054549445,0.0014804716421226972,0.009317803899736925,-0.0039451188247861145,0.005096354761348952,-0.0038334112433878157,-0.01507672238435915,-0.01643801630328356,-0.004773608900495369,-0.012866379465615837,0.015883324179237965,0.0015437876028490888,0.01511088038856323,-0.007528380600624678,-0.022541429485639586,-0.004772903243233516,-0.00844418671152399,-0.006533856370033307,-0.00471258576139854,0.0025747585369371973,0.013308963999761416
2015-01-14,-0.009760090935625534,0.016789435721564668,-0.006074377835979795,0.00552195060623909,0.0023217934871070287,-0.0030357268191520768,0.0005708605221361495,0.0033988058508835303,-0.011803075820439768,-0.010778756828827524,0.018850488149977588,-0.0012569292145697404,0.013673812648941387,-0.009960652164755644,-0.008673826624627439,0.011988140450111574,0.0014709948536202396,-0.00977303059790678,-0.0013119098926606225,0.00958157006332489,0.01096777022688674,-0.020709905250008157
2015-01-15,0.02851266295193592,0.022797631480362908,0.021305239877086244,0.014351525570388487,0.01960629427607667,0.009111138311428136,0.029894239746620855,0.01622968060550729,0.04625700496889228,0.016636802783009223,0.002627426270131033,0.006590843286624152,0.03075091810993993,-0.007005576143199316,0.01047158573950334,0.007095975673655869,0.04947237302673982,0.034490026412472966,0.04993031144103239,0.0067774892556211955,-0.003498656143814942,0.013586089256938196
