Date,price_a,price_b,beta,spread,zscore,position,position_lag,strategy_ret,equity,buyhold_spread,z,z_chg_5,z_chg_20,corr_30,spread_vol_20,spread_vol_60,y,rf_proba,rf_accept,position_ml,strategy_ret_ml,equity_ml,equity_base
2015-04-17,1705.5509033203125,1419.296630859375,0.6993946653733907,712.9024111148391,-2.575879843494088,1,1.0,0.015168121628183,1.003765748195089,0.8903093898618116,-2.575879843494088,-0.876428316656654,-2.1065685394943685,0.39671012809227446,0.015347980023199884,0.020028168321585927,0,0.5880057389862708,1,1.0,0.015168121628183071,0.9813313202211577,0.9743099663345773
2015-04-20,1638.93505859375,1368.396728515625,0.6993946653733907,681.8856865555219,-2.7812857275919165,1,1.0,-0.0139760296178619,0.9897370883689192,0.8778663994600424,-2.7812857275919165,-0.6842075333598108,-2.5134285595215977,0.6506267700806542,0.015405498375361286,0.019815316582838333,0,0.5852640719298331,1,1.0,-0.013976029617861908,0.9676162046248112,0.9606929813881072
2015-04-21,1647.956298828125,1326.525390625,0.6993946653733907,720.1915171426467,-1.7557975079007708,1,1.0,0.0269049884712603,1.0163659533210638,0.9014853848168216,-1.7557975079007708,-0.13695304878071712,-1.3194610723442721,0.7600773453236968,0.01687378078894928,0.019984519828814253,0,0.603000646178369,1,1.0,0.026904988471260344,0.9936499074548466,0.9865404149767748
2015-04-22,1704.7723388671875,1331.70263671875,0.6993946653733907,773.3866188824153,-0.6106090347022612,1,1.0,0.031747025537921,1.0486325491970212,0.930104864350664,-0.6106090347022612,1.8018564126649919,0.2832779059949192,0.7835315904491471,0.018205466565944614,0.0204636727303282,0,0.3667229491393476,0,0.0,-0.001,0.9926562575473917,1.0178601387252337
2015-04-23,1691.4349365234375,1367.0107421875,0.6993946653733907,735.3549159293805,-1.3040334875797088,1,1.0,-0.0263669724724288,1.0209832836386503,0.9055808149958576,-1.3040334875797088,2.3030872191940794,-0.9600055287302831,0.810600877833101,0.01863045155133892,0.020463652880801403,0,0.48475361748439194,0,0.0,-0.0,0.9926562575473917,0.991022248466683
2015-04-24,1664.7249755859375,1364.5498046875,0.6993946653733907,710.3661215511978,-1.653981328204882,1,1.0,-0.0145322294379066,1.0061461203085462,0.8924207068177714,-1.6539813282048819,0.9218985152892061,-1.3853364731048798,0.8312355675219024,0.018760485038487255,0.020499329870829062,0,0.4880446582648037,0,0.0,-0.0,0.9926562575473917,0.976620485773895
2015-04-27,1639.3948974609375,1369.235595703125,0.6993946653733907,681.7588261868151,-1.9737601892811345,1,1.0,-0.0176174573320048,0.9884203839642484,0.8766985230932117,-1.9737601892811345,0.807525538310782,-1.5319719645765653,0.8437569648697429,0.019021991538726864,0.02043447018501465,0,0.49023210555775376,0,0.0,-0.0,0.9926562575473917,0.9594149160362117
2015-04-28,1666.6710205078125,1406.685302734375,0.6993946653733907,682.8428239162375,-1.7728286390825398,1,1.0,-0.0024910917035639,0.9859581381461214,0.8745145866758074,-1.7728286390825398,-0.01703113118176902,-1.5641337926382664,0.8380196867421608,0.018922244550897388,0.019676795568838678,0,0.4987795544498915,0,0.0,-0.0,0.9926562575473917,0.9570249254985984
2015-04-29,1678.3802490234375,1412.5299072265625,0.6993946653733907,690.4643672288092,-1.513626229504104,1,1.0,0.0041196199069168,0.9900199109194148,0.8781172543759662,-1.5136262295041039,-0.9030171948018426,-0.9676095790547324,0.8336870303024363,0.018980377980246044,0.019681141049808268,0,0.5169933982191138,0,0.0,0.0,0.9926562575473917,0.9609675044330981
2015-04-30,1647.8145751953125,1408.2193603515625,0.6993946653733907,662.9134668899012,-1.7829590597349936,1,1.0,-0.0160771040514146,0.9741032577985912,0.8639996719080213,-1.7829590597349936,-0.47892557215528475,-1.6415697516389398,0.8282455641728937,0.019122111968655944,0.019759883695550148,0,0.5175481488336829,0,0.0,-0.0,0.9926562575473917,0.945517929874299
2015-05-04,1690.7274169921875,1421.4752197265625,0.6993946653733907,696.5552313549613,-1.1762358817276446,1,1.0,0.0194587296181525,0.9930580697122556,0.880812007913852,-1.1762358817276446,0.47774544647723727,-1.2799896399251691,0.8230314513225471,0.019799554034169324,0.019943342842846434,0,0.4343945049226233,0,0.0,0.0,0.9926562575473917,0.9639165076208382
2015-05-05,1668.01513671875,1441.951904296875,0.6993946653733907,659.5216671285136,-1.614695444079518,1,1.0,-0.0235083815238968,0.9697128817340752,0.8601055431809835,-1.614695444079518,0.35906474520161646,-2.16471995523315,0.7980733708021167,0.020247732191485575,0.019942499623336954,0,0.5017975838044552,0,0.0,-0.0,0.9926562575473917,0.9412563906025054
2015-05-06,1646.045654296875,1397.9022216796875,0.6993946653733907,668.3602977404905,-1.377196117065683,1,1.0,0.0081945291466799,0.977659222207356,0.867153703123801,-1.377196117065683,0.39563252201685684,-3.2297986882165652,0.7924007080476295,0.019856650408287463,0.0199788354734764,0,0.5004730420072266,0,0.0,0.0,0.9926562575473917,0.9489695435297963
2015-05-07,1665.963134765625,1372.5633544921875,0.6993946653733907,705.9996467467829,-0.763162353966146,1,1.0,0.0247776729160603,1.0018833426385798,0.888639753947753,-0.763162353966146,0.7504638755379579,-0.40230629646838717,0.7949057116934461,0.020426321551665523,0.020009773468676332,0,0.4146005509176318,0,0.0,0.0,0.9926562575473917,0.9724828004866807
2015-05-08,1627.8262939453125,1462.868896484375,0.6993946653733907,604.7035916034818,-2.043604294732134,1,1.0,-0.0689072859666963,0.9328462806421136,0.8274060003011005,-2.043604294732134,-0.26064523499714043,0.6762987427043536,0.7368134395609695,0.02435672741152959,0.02171058515501016,1,0.6338623419986454,1,1.0,-0.06990728596669635,0.9232623526843956,0.9054716500558514
2015-05-11,1686.977294921875,1563.950927734375,0.6993946653733907,593.158359158688,-1.9940730610527235,1,1.0,-0.0119896991700419,0.921661734365322,0.8174856512660026,-1.9940730610527235,-0.8178371793250789,-0.2946215342152896,0.6289157346369864,0.024098546691695633,0.021696581972074212,0,0.6736011282828938,1,1.0,-0.011989699170041966,0.9121927148206845,0.8946153173646803
2015-05-12,1745.1024169921875,1590.5501708984375,0.6993946653733907,632.6801124570854,-1.3612509166305788,1,1.0,0.0225600790282215,0.9424544959298912,0.8359281921630006,-1.3612509166305788,0.2534445274489392,0.7358272776015269,0.5760415992725064,0.024910344312283755,0.021936843502606395,0,0.7104679203746406,1,1.0,0.022560079028221512,0.9327718545560071,0.9147979096242849
2015-05-13,1771.5291748046875,1676.8511962890625,0.6993946653733907,598.7483934951288,-1.6750783200792845,1,1.0,-0.0228047903140912,0.9209620187696376,0.816865025023086,-1.6750783200792843,-0.29788220301360124,-0.05623386095923055,0.5271293678905449,0.025124064371998513,0.022081458365332506,1,0.7186976750169282,1,1.0,-0.022804790314091217,0.9115001880019713,0.893936135115534
2015-05-14,1795.409912109375,1684.87890625,0.6993946653733907,617.0145932779717,-1.3393556672548657,1,1.0,0.0101320335780371,0.9302932368679084,0.825141528885344,-1.3393556672548657,-0.5761933132887197,1.0731097801123874,0.5278695176945575,0.025300429839522583,0.02177434023756943,1,0.6996438843563234,1,1.0,0.010132033578037115,0.9207355385131943,0.9029935260531453
2015-05-15,1789.8905029296875,1735.4776611328125,0.6993946653733907,576.1066848587095,-1.7297463060365366,1,1.0,-0.024077763874526,0.9078938559765344,0.8052739659897773,-1.7297463060365366,0.31385798869559745,1.8773744007372515,0.5177646159754865,0.024663009340752294,0.021899965383338216,1,0.6987140289652957,1,1.0,-0.02407776387452603,0.8985662856259892,0.8812514611526121
2015-05-18,1783.41650390625,1723.9600830078125,0.6993946653733907,577.6880185339182,-1.5988672591443258,1,1.0,0.0010245847019915,0.9088240701324,0.8060990373762426,-1.5988672591443258,0.3952058019083977,0.9770125843497621,0.5304869153677615,0.024285423382527527,0.021642771400670602,1,0.7144083174176664,1,1.0,0.0010245847019915919,0.899486942895967,0.8821543779183166
2015-05-19,1826.0113525390625,1691.86376953125,0.6993946653733907,642.7308575903905,-0.7192726604367138,1,1.0,0.0369050255666861,0.942364245676256,0.8358481429598938,-0.7192726604367138,0.6419782561938651,2.0620130671552026,0.584588437406994,0.02587260365608212,0.02226173357167835,1,0.6227853568490861,1,1.0,0.0369050255666861,0.9326825315204429,0.9147103077891562
2015-05-20,1825.0557861328125,1717.540771484375,0.6993946653733907,623.8169329953428,-0.943209075968708,1,1.0,-0.0111378495283252,0.9318683345070402,0.8265385921150765,-0.9432090759687081,0.7318692441105762,0.8125884319320628,0.6665356618204238,0.025009876648027306,0.019193229183213433,1,0.6260571959646759,1,1.0,-0.011137849528325205,0.9222944538266707,0.9045224020189926
2015-05-21,1841.329345703125,1706.862060546875,0.6993946653733907,647.5591260284073,-0.5473330264737988,1,1.0,0.0132651924739735,0.9442297473246772,0.8375027856266501,-0.5473330264737988,0.7920226407810669,0.06327600822846247,0.7334197927133629,0.023936813664796282,0.019195186047234216,1,0.4456606878208887,0,0.0,-0.001,0.9213721593728441,0.9165210657787953
2015-05-22,1842.07275390625,1733.13720703125,0.6993946653733907,629.925836948456,-0.7702883631194786,1,1.0,-0.0103626289273271,0.9344450448310077,0.8288240550335984,-0.7702883631194786,0.959457942917058,0.5337451244602303,0.7729933125031812,0.023445760358215863,0.019171229144480956,1,0.521344071318738,0,0.0,-0.0,0.9213721593728441,0.9070234980700513
2015-05-25,1831.2113037109373,1777.3214111328125,0.6993946653733907,588.1621901107414,-1.3751771334143748,1,1.0,-0.02372652773274,0.9122739085601032,0.8091589381062816,-1.3751771334143748,0.22369012572995106,0.2788041947905071,0.8206071562650228,0.023748162942990952,0.01928194906005209,1,0.5340687601547152,0,0.0,-0.0,0.9213721593728441,0.8855029798888454
2015-05-26,1849.4312744140625,1752.83984375,0.6993946653733907,623.5044384413848,-0.7372129684679058,1,1.0,0.0195834365141184,0.9301393667318768,0.8250050508005176,-0.7372129684679058,-0.017940308031192065,1.2365472208132287,0.8632005470664168,0.02412979977433638,0.01945216008178607,1,0.46262981066015235,0,0.0,0.0,0.9213721593728441,0.9028441712785612
2015-05-27,1844.0888671875,1702.2039794921875,0.6993946653733907,653.5764845533076,-0.1480762509426139,0,1.0,0.0163153682814202,0.9453149330531544,0.8392903170891604,-0.1480762509426139,0.7951328250260942,1.624752388139926,0.902860611515244,0.024544007649245574,0.019614535106138878,1,0.37203555826343643,0,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-05-28,1870.3387451171875,1667.2711181640625,0.6993946653733907,704.258219342114,0.887546377556348,0,0.0,0.0,0.9453149330531544,0.8632836784716151,0.887546377556348,1.4348794040301467,2.401172607060452,0.9134821221900584,0.02544588860426897,0.01986693989953332,1,0.485940827723765,0,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-05-29,1908.15771484375,1751.6488037109375,0.6993946653733907,683.0638859206388,0.474202395613169,0,0.0,-0.0,0.9453149330531544,0.8501835558542667,0.47420239561316907,1.2444907587326477,2.2571614553481627,0.9131874714390753,0.025417673572342335,0.019923304128277218,1,0.42065588472322896,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-01,1939.0318603515625,1740.6595458984375,0.6993946653733907,721.6238597189267,1.229583671550122,0,0.0,0.0,0.9453149330531544,0.8676700023268821,1.229583671550122,2.6047608049644966,2.405819553277767,0.9057138707849423,0.025464664466792207,0.019300232758823747,1,0.5718468467451079,1,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-06-02,1866.4791259765625,1682.0101318359375,0.6993946653733907,690.0902126665142,0.5973127205136322,0,0.0,-0.0,0.9453149330531544,0.8556512686185748,0.5973127205136322,1.334525688981538,2.21200816459315,0.9001799636339294,0.025093060977290044,0.01902632724464377,0,0.3958020673947921,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-03,1843.8333740234373,1686.269287109375,0.6993946653733907,664.46563023615,0.1308568033324322,0,0.0,-0.0,0.9453149330531544,0.8437544078896174,0.1308568033324322,0.2789330542750461,1.5080529203981152,0.8971830059961242,0.025201575004745548,0.01904949432319766,0,0.3309975292261046,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-04,1823.0477294921875,1604.7515869140625,0.6993946653733907,700.6930303550091,1.0012979378879148,0,0.0,0.0,0.9453149330531544,0.8627701903581155,1.0012979378879148,0.11375156033156675,1.7644602918540606,0.9051473959675913,0.025085381884282235,0.019302639843735384,0,0.4276657470557645,0,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-06-05,1844.333984375,1612.1624755859375,0.6993946653733907,716.7961492350362,1.4042403091515323,0,0.0,0.0,0.9453149330531544,0.8700574266092024,1.4042403091515323,0.9300379135383632,3.4478446038836665,0.9012712517531442,0.01941467018856701,0.019295423908749304,0,0.34567394041485516,0,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-06-08,1803.550048828125,1602.0400390625,0.6993946653733907,683.091791793234,0.6732857449228442,0,0.0,-0.0,0.9453149330531544,0.8546384939161815,0.6732857449228442,-0.5562979266272778,2.6673588059755677,0.8962731221345017,0.01968330342648237,0.019409785174683853,0,0.33846880901628384,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-09,1788.73876953125,1585.9339599609375,0.6993946653733907,679.5450183000737,0.5933849872080804,0,0.0,-0.0,0.9453149330531544,0.8536292164255938,0.5933849872080804,-0.003927733305551739,1.9546359038386592,0.8851953582291388,0.019111605464022536,0.019386081528618274,0,0.27476305509357196,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-10,1799.470947265625,1630.7900390625,0.6993946653733907,658.9050936012491,0.1337116240443772,0,0.0,-0.0,0.9453149330531544,0.8418648307610886,0.13371162404437728,0.002854820711945094,1.8087899441236615,0.8772041762943827,0.01861462759338736,0.01945072168984752,0,0.23250018902636782,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-11,1791.77978515625,1598.5037841796875,0.6993946653733907,673.7947659217987,0.4997394231139757,0,0.0,0.0,0.9453149330531544,0.8499235290964864,0.4997394231139757,-0.5015585147739391,1.8390950903688412,0.8687653744659548,0.018601658418475258,0.019488402871853567,0,0.2710725801012979,0,0.0,0.0,0.9213721593728441,0.9175744064337045
2015-06-12,1791.31494140625,1613.3121337890625,0.6993946653733907,662.9730414520177,0.2441068076797649,0,0.0,-0.0,0.9453149330531544,0.84419628490068,0.24410680767976495,-1.1601335014717673,1.9738531137163016,0.8521953941467723,0.017723056596307737,0.019416018900762194,0,0.2684903901346524,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-15,1793.10400390625,1671.0902099609375,0.6993946653733907,624.352425701871,-0.618969009042764,0,0.0,-0.0,0.9453149330531544,0.8238942862932156,-0.618969009042764,-1.2922547539656082,0.9798982501015618,0.8409547279134565,0.018693969300001275,0.019618506679624545,0,0.2869271632508838,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-16,1819.6845703125,1710.43115234375,0.6993946653733907,623.41814687482,-0.6090020396978066,0,0.0,-0.0,0.9453149330531544,0.8225419185432411,-0.6090020396978066,-1.2023870269058872,0.11027062073890714,0.8195626429328493,0.01670675341219562,0.01959832468127281,0,0.39504117964760516,0,0.0,-0.0,0.9213721593728441,0.9175744064337045
2015-06-17,1804.73095703125,1788.0279541015625,0.6993946653733907,554.1937443941194,-2.010230015555452,1,0.0,-0.001,0.9443696181201012,0.7896838375127572,-2.0102300155554516,-2.143941639599829,-1.0670209395867434,0.7474313094605971,0.01877122512356036,0.02018121272151595,0,0.5434785676716548,0,0.0,-0.0,0.9213721593728441,0.9166568320272708
2015-06-18,1807.593017578125,1807.19287109375,0.6993946653733907,543.6519642343346,-2.0278434990100997,1,1.0,-0.0059105725117436,0.9387878530143148,0.7850163539297861,-2.0278434990100993,-2.527582922124075,-1.4805104725363005,0.6427155580406326,0.018431199271371004,0.020114687031690354,0,0.6071369131299941,1,1.0,-0.0069105725117436555,0.9150049502551962,0.9112388653531883
2015-06-19,1825.5877685546875,1802.5118408203125,0.6993946653733907,564.9206028125907,-1.5023469228831876,1,1.0,0.0117666771622248,0.9498342666045524,0.7942533879335447,-1.5023469228831876,-1.7464537305629526,-0.732058559763709,0.46630034002543647,0.018633428015337253,0.020038563033619065,0,0.5789096430522535,1,1.0,0.011766677162224811,0.9257715181066868,0.9219611188994714
2015-06-22,1847.1246337890625,1798.7760009765625,0.6993946653733907,589.0702945043738,-1.0035779170964718,1,1.0,0.0132467700324943,0.9624165027032456,0.8047746799110299,-1.0035779170964718,-0.38460890805370784,0.37159921631790294,0.37397327395599783,0.01818933856495485,0.02012751676885245,0,0.6069376027967437,1,1.0,0.013246770032494321,0.9380350005096793,0.9341741258204338
2015-06-23,1801.224609375,1786.9061279296875,0.6993946653733907,551.471995977955,-1.6311857589429002,1,1.0,-0.0202342380326693,0.9429427381009792,0.7884906774750449,-1.6311857589429002,-1.0221837192450935,-0.8939727904749943,0.25763862304081264,0.01809879530009928,0.020248624728390063,0,0.6332268357685257,1,1.0,-0.02023423803266936,0.9190545770263913,0.9152718241946224
2015-06-24,1803.8004150390625,1772.6956787109375,0.6993946653733907,563.9865140181707,-1.3343237176489768,1,1.0,0.0069919969400994,0.9495357908404704,0.7940038018792474,-1.3343237176489768,0.6759062979064747,-1.186247466706363,0.21956763378036678,0.017657624723116303,0.020265731331513364,0,0.6081764382571732,1,1.0,0.006991996940099457,0.9254806038167442,0.9216714019887503
2015-06-25,1826.052978515625,1806.0853271484373,0.6993946653733907,562.8865354988529,-1.284062239402216,1,1.0,-0.0008369748773259,0.9487410532384152,0.7933392406445732,-1.284062239402216,0.7437812596078832,-2.171608616958564,0.203911960504733,0.016075410365771595,0.02025380033978885,0,0.6202693383470739,1,1.0,-0.0008369748773259175,0.9247059998018972,0.9208999861801359
2015-06-26,1816.822998046875,1813.3109130859373,0.6993946653733907,548.6030187712183,-1.4967885945801778,1,1.0,-0.0078526678007841,0.9412909049183676,0.787109411134465,-1.4967885945801778,0.005558328303009841,-1.970990990193347,0.19810945779226055,0.015892060688084984,0.02025219827481478,0,0.6535739590974146,1,1.0,-0.007852667800784162,0.9174445907720609,0.9136684645109167
2015-06-29,1814.3541259765625,1788.89453125,0.6993946653733907,563.2108339046802,-1.2132457280143492,1,1.0,0.0080585119647385,0.9488763089379518,0.7934523417416504,-1.2132457280143492,-0.20966781091787734,-2.442829399564471,0.19159977897910874,0.015112651389506312,0.020286984884271043,0,0.5703348930659933,1,1.0,0.008058511964738531,0.9248378289837821,0.9210312727639821
2015-06-30,1805.5892333984373,1815.633056640625,0.6993946653733907,535.7451593084008,-1.566966947822274,1,1.0,-0.0152846813244282,0.9343730369395356,0.7813246755520079,-1.5669669478222739,0.06421881112062633,-2.1642796683359062,0.1520947068457209,0.01516337293986779,0.02034336007734076,1,0.6695601150726382,1,1.0,-0.015284681324428225,0.910701977490989,0.9069536032699521
2015-07-01,1803.5140380859373,1886.6068115234373,0.6993946653733907,484.0312984493432,-2.1623265316103506,1,1.0,-0.0284889087096873,0.9077537687893718,0.7590655881975806,-2.1623265316103506,-0.8280028139613738,-2.293183334942783,0.0887915426446786,0.015972459482556125,0.02043487880509935,1,0.6664960083761031,1,1.0,-0.02848890870968735,0.8847570719925165,0.8811154848624725
2015-07-02,1809.023681640625,1970.530029296875,0.6993946653733907,430.8454911923193,-2.53312894506372,1,1.0,-0.0280567009202958,0.8822851927891769,0.7377687120106327,-2.53312894506372,-1.2490667056615041,-3.534426882951635,0.032373702765293784,0.015350603246079472,0.02050933450851048,1,0.6357663596539996,1,1.0,-0.02805670092029584,0.8599337074365058,0.8563942912274447
2015-07-03,1843.618408203125,1879.4921875,0.6993946653733907,529.1115986546604,-1.1165434001924823,1,1.0,0.0514352282335858,0.9276657330474016,0.7757160140964983,-1.1165434001924823,0.38024519438769544,-2.5207837093440144,0.05563642178424449,0.020025655119814592,0.021339127540434783,0,0.6355698874659962,1,1.0,0.051435228233585865,0.9041645939442562,0.9004431270546682
2015-07-06,1869.913330078125,1884.93359375,0.6993946653733907,551.6008300262811,-0.7915001558808821,1,1.0,0.0122378200974287,0.939018339398985,0.7852090871237056,-0.7915001558808821,0.4217455721334671,-1.4647859008037263,0.11040707430421826,0.02018577948787369,0.021346014670043375,0,0.5868135067512267,1,1.0,0.01223782009742875,0.9152295975834106,0.9114625880515294
2015-07-07,1834.38818359375,1887.552001953125,0.6993946653733907,514.2443828128705,-1.2068284609129671,1,1.0,-0.0199698316105952,0.9202663012819264,0.7695285938747359,-1.2068284609129671,0.3601384869093067,-1.8002134481210477,0.11359344682857231,0.020481033630036997,0.02145609337037881,1,0.6871528473798864,1,1.0,-0.019969831610595255,0.896952616634637,0.8932608336487831
2015-07-08,1824.4786376953125,1898.6759033203125,0.6993946653733907,496.5548396400823,-1.3322385544885134,1,1.0,-0.0095238379364677,0.9115018341701248,0.762199728259195,-1.3322385544885134,0.8300879771218372,-1.4659501785328906,0.11294934810847516,0.020406660078278422,0.021445600207060652,1,0.6818923057177443,1,1.0,-0.009523837936467733,0.888410185277118,0.884753562234118
2015-07-09,1863.724365234375,1913.3824462890625,0.6993946653733907,525.5148894807164,-0.9064490231296994,1,1.0,0.0160933635110415,0.926170964528406,0.7744660855540874,-0.9064490231296994,1.626679921934021,-1.4061884462436751,0.19652402030672042,0.020697746924970097,0.021541679303750175,1,0.5841695367389708,1,1.0,0.01609336351104153,0.9027076933356946,0.8989922229288405
2015-07-10,1839.9698486328125,1924.86279296875,0.6993946653733907,493.7310796547433,-1.2257697985631473,1,1.0,-0.0169421111239265,0.9104796731276114,0.7613449950709176,-1.2257697985631473,-0.10922639837066495,-1.4698766062429123,0.2403239781688474,0.020882440001635284,0.021180073708197567,1,0.6315203258345556,1,1.0,-0.01694211112392656,0.8874139192827778,0.8837613967884344
2015-07-13,1860.46875,1961.4873046875,0.6993946653733907,488.614992903932,-1.222461069553736,1,1.0,-0.0021665460136558,0.908507077021282,0.7596955061068299,-1.2224610695537361,-0.43096091367285405,-0.6034920605109722,0.4243859135752396,0.02039644543266299,0.021057953318853313,1,0.6155802556321064,1,1.0,-0.002166546013655884,0.885491296193493,0.8818466870571995
2015-07-14,1888.015869140625,1925.68310546875,0.6993946653733907,541.2033779761168,-0.4872725974766681,0,1.0,0.0265730161410293,0.932648850243208,0.7806426025589809,-0.4872725974766681,0.7195558634362991,0.12172944222113852,0.544503005283457,0.021575097907937935,0.02135265505139358,1,0.4311250290598053,0,0.0,-0.001,0.8846058048972995,0.9052800133062837
2015-07-15,1902.004150390625,1920.533935546875,0.6993946653733907,558.7929612005773,-0.2078758117773753,0,0.0,0.0,0.932648850243208,0.7878862848621146,-0.20787581177737535,1.124362742711138,1.8023542037780762,0.5936776397375648,0.01979997946554922,0.02107142980960856,0,0.2798824260945784,0,0.0,0.0,0.8846058048972995,0.9052800133062837
2015-07-16,1895.6005859375,1953.9417724609373,0.6993946653733907,529.024133828093,-0.568692467307487,0,0.0,-0.0,0.932648850243208,0.7756482281873661,-0.568692467307487,0.3377565558222124,1.4591510317026124,0.6433152863360466,0.020068054301982503,0.020667319145466462,0,0.31888160508757396,0,0.0,-0.0,0.8846058048972995,0.9052800133062837
2015-07-17,1895.6719970703125,1955.9718017578125,0.6993946653733907,527.6757533001191,-0.5411988339322162,0,0.0,-0.0,0.932648850243208,0.7751138395795576,-0.5411988339322162,0.684570964630931,0.9611480889509714,0.7242732389889732,0.019862487863625218,0.020435834523006662,0,0.2560550996923827,0,0.0,-0.0,0.8846058048972995,0.9052800133062837
2015-07-20,1904.615478515625,1969.6356201171875,0.6993946653733907,527.0628330762538,-0.5005259234366979,0,0.0,-0.0,0.932648850243208,0.7749836870317325,-0.5005259234366979,0.7219351461170382,0.5030519936597739,0.7426252077332379,0.01957937381963049,0.020375143341194994,0,0.3222221939232385,0,0.0,-0.0,0.8846058048972995,0.9052800133062837
2015-07-21,1922.754150390625,1978.9329833984373,0.6993946653733907,538.6989786703093,-0.2433704741678071,0,0.0,0.0,0.932648850243208,0.7798057513489476,-0.24337047416780713,0.243902123308861,1.387815284775093,0.7450048969837444,0.0191505600702995,0.020300587035004196,0,0.22004928894967837,0,0.0,0.0,0.8846058048972995,0.9052800133062837
