Date,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,COALINDIA.NS,EICHERMOT.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,MPHASIS.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TECHM.NS,WIPRO.NS
2022-08-26,742.931884765625,3805.876708984375,117.164794921875,172.20477294921875,3240.09375,827.2687377929688,704.9588623046875,2494.535400390625,849.8107299804688,1046.5234375,1380.36962890625,379.2436828613281,8466.822265625,2024.44384765625,146.84307861328125,108.983642578125,146.04676818847656,1195.108154296875,495.3935546875,2890.02001953125,972.8134765625,194.66954040527344
2022-08-29,726.774658203125,3783.019287109375,115.33837127685547,172.69155883789062,3178.7705078125,802.642578125,692.5928955078125,2494.800048828125,835.1731567382812,1036.202392578125,1326.1185302734375,368.8656005859375,8577.1171875,1950.842041015625,144.64134216308594,108.38545227050781,143.89205932617188,1185.8184814453125,486.9289245605469,2809.612060546875,928.0059204101562,188.6510009765625
2022-08-30,749.514404296875,3834.460205078125,119.49347686767578,175.83685302734375,3243.61865234375,821.4075927734375,715.0634155273438,2504.1982421875,865.8633422851562,1083.40478515625,1354.42333984375,381.9154052734375,8817.9482421875,1991.6383056640625,147.38229370117188,110.53884887695312,145.50811767578125,1204.2152099609375,502.43951416015625,2880.108642578125,964.3446655273438,192.9432830810547
2022-09-01,742.183837890625,3826.434326171875,121.86781311035156,172.46688842773438,3294.656982421875,810.1223754882812,708.3511352539062,2538.570556640625,853.2261962890625,1087.26904296875,1328.3409423828125,379.4031677246094,8761.87890625,1957.6649169921875,144.4166717529297,107.42842864990234,143.29000854492188,1168.8138427734375,504.37835693359375,2808.849365234375,943.5540161132812,191.49697875976562
2022-09-02,748.2178344726562,3783.817138671875,119.76742553710938,171.718017578125,3304.79736328125,808.7225952148438,714.7747802734375,2493.123046875,851.3233642578125,1076.850341796875,1318.1802978515625,382.59332275390625,8660.03125,1937.3369140625,145.4051971435547,105.87323760986328,142.08587646484375,1155.1646728515625,507.5940246582031,2807.68359375,946.690673828125,190.21395874023438
2022-09-05,754.1022338867188,3714.118408203125,122.23310089111328,173.44044494628906,3283.9375,818.8268432617188,719.3699340820312,2508.037109375,861.1305541992188,1083.94287109375,1325.710205078125,386.39166259765625,8689.5947265625,1955.608642578125,147.83160400390625,106.39161682128906,141.5789031982422,1173.1051025390625,509.6747131347656,2810.3740234375,954.4423217773438,189.18751525878906
2022-09-06,748.0183715820312,3688.53857421875,121.86781311035156,174.26419067382812,3293.4501953125,820.4015502929688,716.627197265625,2529.65771484375,862.3015747070312,1084.7255859375,1320.08544921875,381.9653015136719,8630.080078125,1926.30810546875,151.38134765625,105.3548355102539,142.62457275390625,1185.453125,508.6343688964844,2804.67919921875,953.232421875,188.69764709472656
2022-09-07,753.4041748046875,3609.92236328125,122.55271911621094,178.8697967529297,3267.665283203125,815.0652465820312,713.2349853515625,2519.244873046875,855.0315551757812,1066.2847900390625,1322.398681640625,380.4798278808594,8529.2509765625,1947.7109375,150.347900390625,105.67384338378906,142.212646484375,1178.56005859375,503.95281982421875,2824.904052734375,946.19775390625,190.09732055664062
2022-09-08,777.6898193359375,3610.814208984375,126.3425521850586,177.07249450683594,3308.322265625,814.4965209960938,720.5968627929688,2521.494873046875,877.0855102539062,1084.2364501953125,1338.9554443359375,384.82647705078125,8534.833984375,1959.5343017578125,149.89854431152344,105.15544128417969,142.212646484375,1180.226318359375,515.1128540039062,2842.886962890625,976.4427490234375,192.59335327148438
2022-09-09,782.7763061523438,3612.691650390625,126.06858825683594,177.93368530273438,3354.09716796875,829.7620239257812,721.0780029296875,2504.8603515625,879.476318359375,1112.4599609375,1371.388427734375,384.0887145996094,8685.6630859375,2004.6298828125,149.71881103515625,106.87014770507812,141.26197814941406,1172.8768310546875,523.3410034179688,2885.938720703125,1009.6451416015625,194.6228790283203
2022-09-12,798.8836059570312,3633.061767578125,126.79914855957031,173.36553955078125,3417.641845703125,835.9295043945312,718.6481323242188,2522.0244140625,885.2825317382812,1112.16650390625,1393.660400390625,383.6201477050781,8667.84765625,2019.3502197265625,149.5391082763672,106.87014770507812,141.9274444580078,1186.0009765625,524.8070068359375,2908.63037109375,1030.65966796875,196.8856658935547
2022-09-13,803.4215698242188,3629.494384765625,126.61649322509766,173.2157745361328,3401.27294921875,835.79833984375,728.054931640625,2532.702392578125,888.0149536132812,1138.5313720703125,1401.5982666015625,383.50054931640625,8666.73046875,2011.406005859375,150.43775939941406,106.79039764404297,143.73362731933594,1195.9071044921875,527.7388916015625,2896.4326171875,1028.28466796875,197.1889190673828
2022-09-14,800.92822265625,3614.240234375,128.26028442382812,173.70254516601562,3420.39404296875,815.32763671875,735.5371704101562,2516.376220703125,895.9192504882812,1189.3533935546875,1338.5018310546875,389.7413330078125,8706.24609375,1953.038330078125,154.88619995117188,106.23210906982422,147.37767028808594,1181.572998046875,540.7432250976562,2798.714111328125,998.93603515625,194.22630310058594
2022-09-15,787.9127197265625,3537.0322265625,127.89500427246094,175.42495727539062,3498.08642578125,804.7423706054688,731.7117309570312,2462.369140625,895.4312744140625,1169.885498046875,1299.8546142578125,385.6439208984375,8941.7373046875,1959.58056640625,157.3575439453125,105.75360107421875,150.57806396484375,1169.864013671875,541.12158203125,2784.319091796875,970.5280151367188,193.6431121826172
2022-09-16,787.2144775390625,3463.390869140625,125.3380126953125,173.02854919433594,3427.347412109375,784.6216430664062,718.26318359375,2369.62109375,887.1366577148438,1200.7015380859375,1249.277587890625,384.8763427734375,8922.22265625,1884.5303955078125,155.29061889648438,104.67691040039062,149.34226989746094,1140.8763427734375,531.332763671875,2698.529296875,925.8998413085938,187.39129638671875
2022-09-19,795.9912719726562,3480.94482421875,128.80821228027344,172.16734313964844,3467.18310546875,785.4089965820312,723.0026245117188,2386.564453125,877.475830078125,1199.1363525390625,1261.298095703125,384.7168273925781,9010.767578125,1895.55908203125,153.67298889160156,104.11864471435547,147.75790405273438,1142.35986328125,541.2161254882812,2716.55712890625,931.5457153320312,187.53126525878906
2022-09-20,810.6025390625,3537.595458984375,129.31048583984375,172.12991333007812,3584.32568359375,799.5809936523438,731.7117309570312,2445.822509765625,894.6018676757812,1236.653564453125,1259.71044921875,386.7605285644531,9030.1865234375,1937.3369140625,154.4818115234375,106.23210906982422,147.47271728515625,1142.54248046875,542.9183959960938,2726.8720703125,946.4664306640625,188.9075927734375
2022-09-21,804.4189453125,3501.9248046875,129.08218383789062,173.40296936035156,3555.836669921875,788.16455078125,730.5810546875,2450.322998046875,893.1380615234375,1197.6688232421875,1249.4588623046875,382.5235900878906,8978.7783203125,1939.4398193359375,151.5161895751953,104.39777374267578,143.89205932617188,1145.6925048828125,538.8043823242188,2691.802978515625,950.0511474609375,186.9713897705078
2022-09-22,787.1148071289062,3500.328857421875,126.43385314941406,170.03305053710938,3620.25048828125,785.2776489257812,715.0153198242188,2450.587890625,881.5744018554688,1190.1361083984375,1241.0218505859375,377.38934326171875,9128.2470703125,1924.1116943359375,151.5611114501953,102.60331726074219,139.4875030517578,1134.896240234375,536.5345458984375,2697.36376953125,939.5214233398438,185.66506958007812
2022-09-23,766.5692138671875,3472.16796875,121.0002670288086,166.88775634765625,3562.01708984375,783.7029418945312,695.8407592773438,2437.43896484375,860.9353637695312,1157.6568603515625,1238.7537841796875,371.3977966308594,9071.546875,1887.4278564453125,147.3373260498047,102.5634536743164,128.36524963378906,1113.62353515625,520.7401123046875,2674.626708984375,927.6026000976562,183.9854736328125
2022-09-26,740.6378784179688,3355.39306640625,117.02780151367188,161.3834991455078,3395.0439453125,793.19482421875,686.4580078125,2401.522216796875,840.2474975585938,1124.6396484375,1252.180419921875,364.6784362792969,8577.8447265625,1909.251220703125,142.52944946289062,98.45612335205078,127.28787994384766,1085.252197265625,513.8360595703125,2685.703857421875,925.6310424804688,184.19540405273438
2022-09-27,735.5513916015625,3324.79150390625,116.66252136230469,160.18528747558594,3448.15869140625,803.7362060546875,680.299072265625,2328.188720703125,831.9528198242188,1139.8031005859375,1264.2464599609375,358.7566223144531,8518.716796875,1918.55078125,142.888916015625,99.2536392211914,129.82289123535156,1093.8800048828125,507.4048767089844,2706.377685546875,916.3110961914062,185.875
2022-09-28,714.5570068359375,3328.546142578125,115.475341796875,157.86375427246094,3503.92919921875,805.5296630859375,668.6066284179688,2286.80078125,828.9765625,1116.128662109375,1265.2896728515625,357.4207458496094,8472.7939453125,1946.35595703125,141.9453125,97.73834228515625,131.6290740966797,1064.755615234375,496.3865966796875,2722.701171875,922.763427734375,185.71170043945312
2022-09-29,717.100341796875,3263.588134765625,116.38855743408203,160.18528747558594,3499.873046875,807.4979248046875,665.1422119140625,2238.22021484375,823.5119018554688,1117.4493408203125,1268.8731689453125,351.9775085449219,8373.8583984375,1940.2340087890625,143.38320922851562,101.00823974609375,131.8191680908203,1061.49169921875,493.4547424316406,2688.3046875,902.510498046875,183.26229858398438
2022-09-30,731.2627563476562,3311.5087890625,120.90894317626953,158.94961547851562,3545.7451171875,815.6337890625,683.9077758789062,2249.604248046875,841.1746215820312,1159.4666748046875,1282.300048828125,362.72442626953125,8571.2431640625,1951.1690673828125,143.47305297851562,101.12787628173828,134.48092651367188,1085.434814453125,501.82476806640625,2694.8076171875,903.8546142578125,183.93881225585938
2022-10-03,720.84033203125,3299.869140625,116.93649291992188,160.97161865234375,3344.63330078125,813.796630859375,679.9862670898438,2228.734375,827.8543701171875,1131.145263671875,1264.4278564453125,355.6860656738281,8298.2744140625,1875.1375732421875,144.10214233398438,105.59408569335938,133.59368896484375,1081.6688232421875,491.563232421875,2677.22802734375,901.07666015625,184.05543518066406
2022-10-04,740.83740234375,3360.1806640625,122.18744659423828,167.1873016357422,3433.141357421875,827.5751342773438,699.1367797851562,2313.672119140625,846.6881103515625,1192.7774658203125,1296.77001953125,363.33258056640625,8437.59765625,1932.8038330078125,146.07919311523438,106.79039764404297,132.10438537597656,1101.6175537109375,503.81097412109375,2772.47998046875,921.5089111328125,189.18751525878906
2022-10-06,753.1048583984375,3374.307861328125,123.19195556640625,174.86331176757812,3410.30224609375,843.802734375,691.4380493164062,2335.1162109375,864.05810546875,1174.8258056640625,1320.130859375,362.66461181640625,8449.734375,1983.3203125,146.39370727539062,105.79346466064453,130.74183654785156,1105.6802978515625,508.1614685058594,2782.166015625,924.1973266601562,191.35699462890625
2022-10-07,753.703369140625,3382.662353515625,123.55726623535156,172.01754760742188,3378.626708984375,837.8104248046875,688.454833984375,2316.45166015625,861.22802734375,1187.054443359375,1316.54736328125,363.96063232421875,8523.619140625,1979.95556640625,147.65188598632812,106.9100341796875,132.70645141601562,1110.359619140625,501.4465026855469,2748.935546875,917.5209350585938,190.40057373046875
2022-10-10,774.7974243164062,3395.240966796875,120.72630310058594,172.12991333007812,3410.5439453125,842.6654663085938,680.8523559570312,2268.40087890625,860.4473876953125,1184.021728515625,1326.9349365234375,360.5411682128906,8604.49609375,1987.4793701171875,147.3373260498047,106.2719955444336,132.42124938964844,1098.2396240234375,501.9667053222656,2797.055419921875,922.44970703125,191.89353942871094
2022-10-11,783.4744262695312,3312.447509765625,118.35196685791016,168.83482360839844,3291.1806640625,821.101318359375,673.9476318359375,2248.677490234375,849.5668334960938,1139.31396484375,1291.689697265625,356.483642578125,8431.43359375,1956.9171142578125,144.731201171875,104.55728912353516,132.04098510742188,1076.373291015625,498.7983703613281,2753.1064453125,900.4940795898438,188.67431640625
2022-10-12,806.5632934570312,3402.328369140625,121.41120910644531,173.8148651123047,3339.65966796875,832.8238525390625,678.350341796875,2250.354248046875,847.3711547851562,1163.233154296875,1296.1348876953125,360.92999267578125,8433.8115234375,1951.12255859375,148.28094482421875,104.75666809082031,136.6039581298828,1084.2935791015625,504.85125732421875,2781.090087890625,910.3966064453125,190.33059692382812
