Date,RELIANCE.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,COALINDIA.NS
2023-07-04,1181.7557373046875,138.57559204101562,178.94407653808594,165.7890625,189.32827758789062
2023-07-05,1179.8155517578125,139.95103454589844,178.34466552734375,168.2134552001953,189.00155639648438
2023-07-06,1204.5804443359375,142.1861114501953,181.4339141845703,174.4903564453125,191.61524963378906
2023-07-07,1202.2294921875,140.5527801513672,177.60694885253906,169.67474365234375,191.1251678466797
2023-07-10,1248.541015625,139.9080352783203,176.63870239257812,166.05477905273438,190.9209747314453
2023-07-11,1262.076171875,141.49839782714844,177.4224853515625,168.3795166015625,191.1251678466797
2023-07-12,1263.468505859375,144.1203155517578,175.9470672607422,167.41641235351562,191.45188903808594
2023-07-13,1252.170166015625,144.24929809570312,173.2728271484375,161.4716339111328,187.7764129638672
2023-07-14,1251.1202392578125,145.4957733154297,172.8578643798828,159.4457550048828,188.71568298339844
2023-07-17,1276.6842041015625,143.04576110839844,171.9818115234375,160.07676696777344,188.0214385986328
2023-07-18,1287.5257568359375,143.47560119628906,172.76565551757812,160.1764373779297,186.42874145507812
2023-07-19,1297.2950439453125,143.34664916992188,177.5608673095703,161.5712890625,186.71461486816406
2023-07-20,1295.7237548828125,143.7334747314453,177.8835906982422,162.23550415039062,187.6538848876953
2023-07-21,1255.613525390625,146.61331176757812,179.91232299804688,162.1358642578125,187.0413055419922
2023-07-24,1230.2166748046875,147.0001678466797,180.65005493164062,164.36102294921875,188.63401794433594
2023-07-25,1229.425537109375,148.71946716308594,185.03028869628906,166.81861877441406,187.81724548339844
2023-07-26,1249.4063720703125,148.6764678955078,185.90634155273438,166.71896362304688,188.26649475097656
2023-07-27,1237.7838134765625,147.0001678466797,186.22911071777344,166.51971435546875,187.0821533203125
2023-07-28,1250.2225341796875,147.68788146972656,193.6524658203125,171.5013427734375,185.48944091796875
2023-07-31,1260.8065185546875,152.2010498046875,201.35244750976562,176.7154998779297,187.24549865722656
2023-08-01,1242.9769287109375,151.90016174316406,207.62306213378906,167.25035095214844,196.31170654296875
2023-08-02,1229.697509765625,151.25543212890625,202.04405212402344,165.09164428710938,191.57443237304688
2023-08-03,1224.5291748046875,147.94578552246094,202.9662322998047,165.1912841796875,187.89894104003906
2023-08-04,1241.1717529296875,149.0203399658203,200.9835662841797,164.29458618164062,190.9209747314453
2023-08-07,1248.2442626953125,148.6764678955078,200.9835662841797,164.693115234375,190.26756286621094
2023-08-08,1240.7264404296875,149.0203399658203,200.61473083496094,163.54188537597656,188.06227111816406
2023-08-09,1248.9119873046875,152.0720977783203,201.67518615722656,162.7631072998047,191.73776245117188
2023-08-10,1254.475830078125,153.5764923095703,200.47637939453125,163.7450714111328,191.8602752685547
2023-08-11,1259.767822265625,152.32997131347656,199.16729736328125,165.43804931640625,191.8602752685547
2023-08-14,1274.6546630859375,153.0177001953125,199.16729736328125,165.57347106933594,191.04351806640625
2023-08-16,1273.6160888671875,153.92034912109375,203.32830810546875,167.97750854492188,190.3492431640625
2023-08-17,1255.2425537109375,152.8028106689453,201.7386932373047,165.03170776367188,189.73667907714844
2023-08-18,1264.5406494140625,151.12173461914062,201.1776580810547,163.20327758789062,189.03025817871094
2023-08-21,1250.74267578125,151.76829528808594,204.59066772460938,167.40188598632812,191.2326202392578
2023-08-22,1250.44482421875,151.85452270507812,207.30230712890625,167.8082275390625,191.7728271484375
2023-08-23,1251.8345947265625,151.29415893554688,207.30230712890625,169.02713012695312,191.89747619628906
2023-08-24,1230.7904052734375,149.2252197265625,206.50750732421875,166.79241943359375,190.5261993408203
2023-08-25,1225.1075439453125,150.60450744628906,203.74908447265625,163.88047790527344,189.23802185058594
2023-08-28,1212.8978271484375,151.03555297851562,204.49713134765625,168.2822265625,190.69241333007812
2023-08-29,1201.2838134765625,151.46658325195312,206.74127197265625,170.07679748535156,191.1079559326172
2023-08-30,1200.1422119140625,151.5096893310547,206.08670043945312,167.3341522216797,190.1106414794922
2023-08-31,1194.65771484375,150.13035583496094,205.9932098388672,165.60733032226562,191.1910858154297
2023-09-01,1197.4619140625,156.68211364746094,215.71780395507812,170.787841796875,196.88401794433594
2023-09-04,1196.494140625,157.7166290283203,220.4866180419922,172.95486450195312,205.9428253173828
2023-09-05,1202.8968505859375,157.845947265625,219.36456298828125,172.20994567871094,212.217529296875
2023-09-06,1205.4281005859375,157.80284118652344,216.8398895263672,172.3453826904297,212.59149169921875
2023-09-07,1207.06591796875,156.68211364746094,218.89703369140625,174.03836059570312,227.71725463867188
2023-09-08,1215.1064453125,159.00973510742188,224.64761352539062,175.15573120117188,234.44900512695312
2023-09-11,1228.20947265625,158.1045684814453,227.3125457763672,179.11729431152344,231.8311309814453
2023-09-12,1210.4659423828125,155.94935607910156,219.83209228515625,172.72914123535156,225.0162353515625
2023-09-13,1216.52099609375,158.5355987548828,221.74893188476562,174.44467163085938,232.41287231445312
2023-09-14,1217.6376953125,161.98388671875,222.49697875976562,176.2053680419922,230.66758728027344
2023-09-15,1219.8961181640625,160.90631103515625,220.86062622070312,175.25730895996094,232.12197875976562
2023-09-18,1209.274658203125,160.9925079345703,225.5359344482422,180.67486572265625,233.7425994873047
2023-09-20,1182.323974609375,162.24252319335938,226.05020141601562,184.7831268310547,236.27743530273438
2023-09-21,1173.712890625,160.94940185546875,223.4320526123047,182.0292205810547,233.07777404785156
2023-09-22,1168.8240966796875,159.5701141357422,222.49697875976562,179.81707763671875,235.4878692626953
2023-09-25,1161.6273193359375,159.91493225097656,224.08660888671875,179.59136962890625,239.39401245117188
2023-09-26,1162.6446533203125,161.85458374023438,224.60086059570312,179.0947265625,238.3135986328125
2023-09-27,1175.7476806640625,161.42356872558594,223.75933837890625,179.99766540527344,242.3027801513672
2023-09-28,1158.4755859375,161.595947265625,221.6554412841797,181.26173400878906,241.1808319091797
2023-09-29,1163.8856201171875,165.38909912109375,229.6034393310547,180.35882568359375,245.33627319335938
2023-10-03,1150.55908203125,159.13905334472656,225.5359344482422,180.17825317382812,242.5936737060547
2023-10-04,1148.5738525390625,157.544189453125,219.8788299560547,179.681640625,239.31088256835938
2023-10-05,1148.549072265625,157.070068359375,218.66326904296875,177.51463317871094,240.47438049316406
2023-10-06,1150.4847412109375,156.4235076904297,220.2528533935547,177.9209442138672,239.1862030029297
2023-10-09,1140.6822509765625,156.63902282714844,219.45806884765625,177.19857788085938,239.1862030029297
2023-10-10,1145.719970703125,158.19076538085938,220.5801239013672,178.7335662841797,252.02647399902344
2023-10-11,1163.910400390625,157.9752655029297,223.19830322265625,179.2301483154297,250.8629608154297
2023-10-12,1166.0693359375,159.00973510742188,225.9099578857422,181.26173400878906,255.30923461914062
2023-10-13,1166.0198974609375,159.3976593017578,226.3307342529297,182.20980834960938,255.9325714111328
2023-10-16,1163.4140625,160.82009887695312,227.63983154296875,183.33847045898438,259.2984924316406
2023-10-17,1168.972900390625,160.5614776611328,229.97744750976562,187.04043579101562,263.7863464355469
2023-10-18,1153.4627685546875,161.16493225097656,226.28396606445312,186.45355224609375,263.4123229980469
2023-10-19,1144.603271484375,160.60459899902344,223.94635009765625,185.82151794433594,261.6255187988281
2023-10-20,1141.104248046875,160.5183563232422,225.34890747070312,183.15789794921875,259.63092041015625
2023-10-23,1123.2861328125,159.3545684814453,221.18789672851562,180.35882568359375,254.39508056640625
2023-10-25,1120.6802978515625,158.9235382080078,216.9801483154297,180.13308715820312,257.8856201171875
2023-10-26,1105.0709228515625,155.94935607910156,216.6061248779297,179.63648986816406,253.68865966796875
2023-10-27,1124.5765380859375,159.2683563232422,221.23468017578125,181.44232177734375,260.9190979003906
2023-10-30,1147.7548828125,162.75979614257812,219.36456298828125,181.35203552246094,261.417724609375
2023-10-31,1135.5452880859375,160.4752655029297,220.4866180419922,182.5258331298828,261.1684265136719
2023-11-01,1140.2603759765625,160.94940185546875,217.4944305419922,181.44232177734375,254.85214233398438
2023-11-02,1151.57666015625,160.5183563232422,219.97232055664062,183.38360595703125,256.6805725097656
2023-11-03,1151.3284912109375,163.79425048828125,221.2468719482422,184.55740356445312,259.2984924316406
2023-11-06,1160.9075927734375,166.63909912109375,222.66297912597656,187.98849487304688,263.07989501953125
2023-11-07,1153.3634033203125,166.55288696289062,225.77845764160156,187.8079376220703,261.1684265136719
2023-11-08,1159.368896484375,168.4063720703125,223.4654541015625,186.905029296875,263.7863464355469
2023-11-09,1146.787109375,166.12185668945312,224.6455535888672,189.43321228027344,268.8974914550781
2023-11-10,1148.946044921875,168.88047790527344,229.17718505859375,190.6521453857422,268.7728271484375
2023-11-13,1148.7972412109375,168.79428100585938,231.96221923828125,191.6905059814453,290.3395080566406
2023-11-15,1169.5684814453125,171.9839630126953,233.47279357910156,189.74920654296875,291.3783874511719
2023-11-16,1171.6778564453125,173.96673583984375,238.2404327392578,190.71568298339844,287.38909912109375
2023-11-17,1169.121826171875,169.2684326171875,237.53236389160156,192.8327178955078,286.9320373535156
2023-11-20,1166.044677734375,170.56153869628906,237.01309204101562,192.64862060546875,289.0097351074219
2023-11-21,1180.7109375,169.76243591308594,236.02183532714844,192.32644653320312,290.48736572265625
2023-11-22,1185.326904296875,169.5848846435547,239.46775817871094,194.76564025878906,288.70556640625
2023-11-23,1188.9500732421875,169.2741241455078,238.61805725097656,194.12132263183594,290.7047119140625
2023-11-24,1188.1558837890625,167.67593383789062,239.70375061035156,193.70713806152344,289.2705078125
2023-11-28,1188.404052734375,172.2041015625,243.149658203125,193.47702026367188,297.22369384765625
2023-11-29,1191.5308837890625,170.47274780273438,243.9521484375,194.25936889648438,297.5713806152344
2023-11-30,1179.9913330078125,173.0919952392578,246.6899871826172,192.32644653320312,297.39752197265625
2023-12-01,1188.3544921875,172.73684692382812,253.91226196289062,193.47702026367188,301.3089294433594
2023-12-04,1201.209228515625,179.39593505859375,259.4351501464844,195.96221923828125,308.3060607910156
2023-12-05,1209.9197998046875,179.39593505859375,269.4897155761719,204.6143798828125,309.0448913574219
2023-12-06,1221.5091552734375,179.30714416503906,265.3829345703125,206.54730224609375,306.089599609375
2023-12-07,1219.4990234375,176.59909057617188,267.9319763183594,211.70176696777344,305.915771484375
2023-12-08,1218.853759765625,173.97987365722656,269.1120910644531,210.41317749023438,305.0899658203125
2023-12-11,1220.6405029296875,175.62245178222656,271.2362365722656,212.5762176513672,307.3933410644531
2023-12-12,1203.1202392578125,173.4915313720703,267.5543518066406,212.9443817138672,302.0477600097656
2023-12-13,1208.03369140625,171.49378967285156,277.60882568359375,218.09886169433594,300.04864501953125
2023-12-14,1223.0228271484375,173.97987365722656,278.8833923339844,213.6347198486328,302.1347351074219
2023-12-15,1238.6324462890625,178.50807189941406,288.0410461425781,218.467041015625,304.22076416015625
2023-12-18,1251.239013671875,176.6879119873047,286.247314453125,213.4045867919922,302.17816162109375
2023-12-19,1269.6527099609375,177.84214782714844,292.3366394042969,214.96932983398438,318.9537353515625
2023-12-20,1254.2913818359375,180.41697692871094,281.007568359375,209.0784912109375,306.089599609375
2023-12-21,1271.8614501953125,179.9286651611328,285.0671691894531,213.86480712890625,309.00140380859375
2023-12-22,1273.1021728515625,181.08290100097656,285.86962890625,213.31256103515625,315.7377624511719
2023-12-26,1279.554443359375,184.1016845703125,292.2894592285156,214.7852783203125,318.1715087890625
2023-12-27,1283.922119140625,182.50352478027344,288.9378967285156,215.42955017089844,317.7803649902344
